"name","region"
"Stotis Šeštokai","https://sws.geonames.org/594775/"
"Servitgaliai","https://sws.geonames.org/594780/"
"Šermukšnytė","https://sws.geonames.org/594782/"
"Sherkshne","https://sws.geonames.org/594787/"
"Šereiklaukis","https://sws.geonames.org/594793/"
"Stotis Senovė","https://sws.geonames.org/594804/"
"Senoji Įpiltis","https://sws.geonames.org/594807/"
"Senieji Tarpupiai","https://sws.geonames.org/594815/"
"Sendirviai","https://sws.geonames.org/594820/"
"Senasis Nemunas","https://sws.geonames.org/594824/"
"Sėlė","https://sws.geonames.org/594842/"
"Sėla","https://sws.geonames.org/594843/"
"Savilionys","https://sws.geonames.org/594870/"
"Savičiūnai","https://sws.geonames.org/594873/"
"Sausinė","https://sws.geonames.org/594879/"
"Šauliai","https://sws.geonames.org/594887/"
"Šauliai","https://sws.geonames.org/594888/"
"Saudininkai","https://sws.geonames.org/594900/"
"Kalnas Šatrija","https://sws.geonames.org/594902/"
"Šatrija","https://sws.geonames.org/594903/"
"Satkunai Stotis","https://sws.geonames.org/594906/"
"Stotis Šateikiai","https://sws.geonames.org/594911/"
"Sartė","https://sws.geonames.org/594924/"
"Saria","https://sws.geonames.org/594941/"
"Sarginė","https://sws.geonames.org/594942/"
"Santakai","https://sws.geonames.org/594964/"
"Sandraušiškių Pelkė","https://sws.geonames.org/594969/"
"Samogitia","https://sws.geonames.org/594974/"
"Šaltuona","https://sws.geonames.org/594986/"
"Saltragys","https://sws.geonames.org/594989/"
"Šaltiniai","https://sws.geonames.org/594993/"
"Šalpė","https://sws.geonames.org/594996/"
"Salako Ežeras","https://sws.geonames.org/595023/"
"Šakūnai","https://sws.geonames.org/595034/"
"Šakeliai","https://sws.geonames.org/595047/"
"Šaka","https://sws.geonames.org/595061/"
"Sabališkės","https://sws.geonames.org/595070/"
"Rūta","https://sws.geonames.org/595083/"
"Ruseinėliai","https://sws.geonames.org/595100/"
"Rupkalvių Griovys","https://sws.geonames.org/595105/"
"Rumšiai","https://sws.geonames.org/595111/"
"Alytus","https://sws.geonames.org/864389/"
"Kaunas","https://sws.geonames.org/864477/"
"Klaipėda County","https://sws.geonames.org/864478/"
"Marijampolė County","https://sws.geonames.org/864479/"
"Panevėžys","https://sws.geonames.org/864480/"
"Siauliai","https://sws.geonames.org/864481/"
"Tauragė County","https://sws.geonames.org/864482/"
"Telsiai","https://sws.geonames.org/864483/"
"Utena","https://sws.geonames.org/864484/"
"Vilnius","https://sws.geonames.org/864485/"
"Vecekrug Hotel","https://sws.geonames.org/6523161/"
"Reval Inn Klaipeda","https://sws.geonames.org/6524887/"
"Vilnius","https://sws.geonames.org/6955409/"
"Šiauliai","https://sws.geonames.org/6269562/"
"Kauno zoologijos sodas","https://sws.geonames.org/6269563/"
"Kauno technologijos universitetas","https://sws.geonames.org/6269564/"
"Kauno jachtklubas","https://sws.geonames.org/6269565/"
"Kauno HES","https://sws.geonames.org/6269566/"
"Ąžuolynas","https://sws.geonames.org/6269572/"
"Filaretu Hostel","https://sws.geonames.org/6545295/"
"Lietuvos geografinis vidurys","https://sws.geonames.org/6545396/"
"Pasvalio Sporto mokykla","https://sws.geonames.org/6692195/"
"Pasvalio Sporto mokyklos stadionas","https://sws.geonames.org/6692196/"
"Viršuliškes Mediumwave Transmitter","https://sws.geonames.org/7645598/"
"Sitkunai Mediumwave Transmitter ( 1557 kHz), Mast West","https://sws.geonames.org/7649098/"
"Sitkunai Mediumwave Transmitter ( 1557 kHz), Mast East","https://sws.geonames.org/7649099/"
"Zemaitija National Park","https://sws.geonames.org/6941854/"
"S. Darius and S. Girėnas Airport","https://sws.geonames.org/8532044/"
"Lavysas","https://sws.geonames.org/8478240/"
"Karčupis","https://sws.geonames.org/10794275/"
"Kirnė","https://sws.geonames.org/10895242/"
"Brižiai","https://sws.geonames.org/10895284/"
"Miškas Gireikos","https://sws.geonames.org/10955964/"
"Pabaldė","https://sws.geonames.org/10955966/"
"Pasgrinda","https://sws.geonames.org/10955967/"
"Paversekio Miškas","https://sws.geonames.org/10955968/"
"Turė","https://sws.geonames.org/10955973/"
"Niūriškis","https://sws.geonames.org/10958167/"
"Varnakė","https://sws.geonames.org/10958685/"
"Pašupėlė","https://sws.geonames.org/10958686/"
"Bekupė","https://sws.geonames.org/10958687/"
"Zdoniškių Upelis","https://sws.geonames.org/10958688/"
"Vyganas","https://sws.geonames.org/10958689/"
"Žvirblis","https://sws.geonames.org/10958690/"
"Baluoša","https://sws.geonames.org/10958691/"
"Žverna","https://sws.geonames.org/10958769/"
"Kanė","https://sws.geonames.org/11087121/"
"Prūdupis","https://sws.geonames.org/11087123/"
"Miškas Zuikinis","https://sws.geonames.org/11087124/"
"Užupis","https://sws.geonames.org/11090676/"
"Ežeras Ingelis","https://sws.geonames.org/11090957/"
"Matlaukio Tvenkinys","https://sws.geonames.org/11090958/"
"Vižaina","https://sws.geonames.org/11090959/"
"Juodupė","https://sws.geonames.org/11090960/"
"Alytus Substation","https://sws.geonames.org/8199424/"
"Alytus HVDC Back-to-back Station","https://sws.geonames.org/8199426/"
"Krunois Pumped Storage Power Station","https://sws.geonames.org/8199427/"
"Kruonis 330 kV Substation","https://sws.geonames.org/8199428/"
"Bubinas","https://sws.geonames.org/10451482/"
"Salantas","https://sws.geonames.org/10451483/"
"Degemė","https://sws.geonames.org/10451484/"
"Uplankis","https://sws.geonames.org/10490092/"
"Gilandžio Piliakalnis","https://sws.geonames.org/10490093/"
"Smertupalis","https://sws.geonames.org/10800392/"
"Lendrupis","https://sws.geonames.org/10800393/"
"Sietuvos","https://sws.geonames.org/10800394/"
"Gulbinė","https://sws.geonames.org/10805160/"
"Vazaja","https://sws.geonames.org/10847972/"
"Pašilės Upelis","https://sws.geonames.org/10847973/"
"Prūdas","https://sws.geonames.org/10847974/"
"Indraja","https://sws.geonames.org/10847975/"
"Ilgelė","https://sws.geonames.org/10847976/"
"Zalvė","https://sws.geonames.org/10847977/"
"Ilgė","https://sws.geonames.org/10849366/"
"Žirgė","https://sws.geonames.org/10849367/"
"Indraja","https://sws.geonames.org/10849368/"
"Visaginas TV Mast","https://sws.geonames.org/7731867/"
"Viešintos TV Mast","https://sws.geonames.org/7732168/"
"Dovydiškiai Radio Mast","https://sws.geonames.org/7732169/"
"Juragiai TV Mast","https://sws.geonames.org/7732170/"
"Norkaičiai TV Mast","https://sws.geonames.org/7732171/"
"Sitkunai transmitter, ARRT-2 Antenna, Mast Northeast","https://sws.geonames.org/7732172/"
"Sitkunai transmitter, ARRT-2 Antenna, Mast Southwest","https://sws.geonames.org/7732173/"
"Giruliai TV Tower","https://sws.geonames.org/7732175/"
"Zalvariai","https://sws.geonames.org/8714322/"
"Mardosu","https://sws.geonames.org/8714366/"
"Tolimėnų Piliakalnis","https://sws.geonames.org/10837506/"
"Juodžių Miškas","https://sws.geonames.org/10837507/"
"Karačiunka","https://sws.geonames.org/10837508/"
"Galiniai","https://sws.geonames.org/10837509/"
"Tuola","https://sws.geonames.org/10839568/"
"Laukupė","https://sws.geonames.org/10839569/"
"Raudonupis","https://sws.geonames.org/10839570/"
"Juodupė","https://sws.geonames.org/10839571/"
"Ežeras Kriogžlys","https://sws.geonames.org/10839572/"
"Obely Ragas","https://sws.geonames.org/10842346/"
"Beržija","https://sws.geonames.org/10842347/"
"Žaugėda","https://sws.geonames.org/10842348/"
"Švintė","https://sws.geonames.org/10842604/"
"Mergežerio Upelis","https://sws.geonames.org/10842606/"
"Namaitiškis","https://sws.geonames.org/10877259/"
"Aiseta","https://sws.geonames.org/10877260/"
"Tauragna","https://sws.geonames.org/10877261/"
"Marčiožeris","https://sws.geonames.org/10877262/"
"Melnrages Molas","https://sws.geonames.org/11102778/"
"Ventės rago švyturys","https://sws.geonames.org/11102780/"
"Neman","https://sws.geonames.org/11830935/"
"Upis","https://sws.geonames.org/10017300/"
"Blidakė","https://sws.geonames.org/10017301/"
"Ėgliškiai","https://sws.geonames.org/10017302/"
"Dubija","https://sws.geonames.org/11145486/"
"Miškas Draskai","https://sws.geonames.org/11146105/"
"Švendrelis","https://sws.geonames.org/11146106/"
"Plautupis","https://sws.geonames.org/11146107/"
"Parkulpio Miškas","https://sws.geonames.org/11146108/"
"Juodupis","https://sws.geonames.org/11146109/"
"Bitaičių Miškas","https://sws.geonames.org/11146110/"
"Paršupis","https://sws.geonames.org/11146111/"
"Skardupis","https://sws.geonames.org/11146413/"
"Noruta","https://sws.geonames.org/11146414/"
"Miškas Kulmedžiai","https://sws.geonames.org/11146416/"
"Dulgelė","https://sws.geonames.org/11146789/"
"Liškiavos Miškas","https://sws.geonames.org/11146790/"
"Žaliamiškis","https://sws.geonames.org/11146791/"
"Dulgininkų Miškas","https://sws.geonames.org/11146792/"
"Spernia","https://sws.geonames.org/11147542/"
"Koja","https://sws.geonames.org/11147543/"
"Zurzupė","https://sws.geonames.org/11147544/"
"Miškas Paseirys","https://sws.geonames.org/11147545/"
"Statiškės Miškas","https://sws.geonames.org/11147546/"
"Dubelio Upė","https://sws.geonames.org/11147547/"
"Živulčiškės Miškas","https://sws.geonames.org/11147548/"
"Miškas Cijūniškė","https://sws.geonames.org/11147549/"
"Rudelė","https://sws.geonames.org/11147629/"
"Riečių Piliakalnis","https://sws.geonames.org/11147630/"
"Balbieriškio Miškas","https://sws.geonames.org/11147649/"
"Vasakytė","https://sws.geonames.org/11147650/"
"Rudė","https://sws.geonames.org/11147651/"
"Varputys","https://sws.geonames.org/11147652/"
"Vidupis","https://sws.geonames.org/11147653/"
"Mikasa","https://sws.geonames.org/11147654/"
"Kirmėliškės","https://sws.geonames.org/11147655/"
"Kliniškių Miškas","https://sws.geonames.org/11151392/"
"Meškinė","https://sws.geonames.org/11151393/"
"Skriaudžių Miškas","https://sws.geonames.org/11151394/"
"Šarabūde","https://sws.geonames.org/11151395/"
"Varnabūdės Miškas","https://sws.geonames.org/11151396/"
"Vilkupis","https://sws.geonames.org/11151397/"
"Šunupė","https://sws.geonames.org/11151398/"
"Beržupis","https://sws.geonames.org/11151399/"
"Mozūriškių Miškas","https://sws.geonames.org/11151400/"
"Rudė","https://sws.geonames.org/11151401/"
"Keklys","https://sws.geonames.org/11151402/"
"Spudupis","https://sws.geonames.org/11151403/"
"Miškas Žalgiris","https://sws.geonames.org/11151404/"
"Pajūrio Miškas","https://sws.geonames.org/11152286/"
"Kunigupis","https://sws.geonames.org/11152287/"
"Marvelė","https://sws.geonames.org/11152288/"
"Vėžpievis","https://sws.geonames.org/11152289/"
"Salių Upelis","https://sws.geonames.org/11152290/"
"Kleboniškio Miško Parkas","https://sws.geonames.org/11152291/"
"Žiobriškė","https://sws.geonames.org/11152292/"
"Sanaša","https://sws.geonames.org/11152293/"
"Plytupis","https://sws.geonames.org/11152294/"
"Sūrės Upelis","https://sws.geonames.org/11152295/"
"Muraškinė","https://sws.geonames.org/11152296/"
"Stukų Miškas","https://sws.geonames.org/11180599/"
"Karupis","https://sws.geonames.org/11180600/"
"Ginupis","https://sws.geonames.org/11180601/"
"Balsių Miškas","https://sws.geonames.org/11180603/"
"Stabė","https://sws.geonames.org/11180604/"
"Krevė","https://sws.geonames.org/11180605/"
"Vilkų Miškas","https://sws.geonames.org/11180606/"
"Erimaičių Miškas","https://sws.geonames.org/11180607/"
"Bernatonių Miškas","https://sws.geonames.org/11180608/"
"Erlakas","https://sws.geonames.org/11182795/"
"Margių Miškas","https://sws.geonames.org/11182796/"
"Vismanta","https://sws.geonames.org/11182797/"
"Mažaičių Miškas","https://sws.geonames.org/11182798/"
"Ežerėlė","https://sws.geonames.org/11182799/"
"Raudonupelis","https://sws.geonames.org/11183313/"
"Kirmėliupis","https://sws.geonames.org/11183314/"
"Ošupis","https://sws.geonames.org/11183315/"
"Šakaitė","https://sws.geonames.org/11183473/"
"Buletiškio Miškas","https://sws.geonames.org/11183791/"
"Ažuolynė","https://sws.geonames.org/11183793/"
"Juodupis","https://sws.geonames.org/11183795/"
"Klaipėda Railway Station","https://sws.geonames.org/8504711/"
"Apaštėlė","https://sws.geonames.org/11000461/"
"Kraščia","https://sws.geonames.org/11000462/"
"Tatulos Šaka","https://sws.geonames.org/11000463/"
"Pečiupys","https://sws.geonames.org/11000464/"
"Miškas Puzna","https://sws.geonames.org/11000465/"
"Teletnikas","https://sws.geonames.org/11000466/"
"Vainupys","https://sws.geonames.org/11000467/"
"Raudondvario Miškas","https://sws.geonames.org/11000468/"
"Beržynė","https://sws.geonames.org/11000469/"
"Miškas Kruopinė","https://sws.geonames.org/11000470/"
"Miškas Gruba","https://sws.geonames.org/11000471/"
"Bogdalavos Miškas","https://sws.geonames.org/11000472/"
"Narštupys","https://sws.geonames.org/11000473/"
"Narštupio Miškas","https://sws.geonames.org/11000474/"
"Virbališkių Miškas","https://sws.geonames.org/11000475/"
"Nadžiupis","https://sws.geonames.org/11000476/"
"Santaka","https://sws.geonames.org/11007258/"
"Aukštieji Rusokai","https://sws.geonames.org/11007259/"
"Mažoji Riešė","https://sws.geonames.org/11007260/"
"Vabalninko Miškas","https://sws.geonames.org/11231763/"
"Siestruvas","https://sws.geonames.org/11231764/"
"Ekrano Gamyklos Tvenkinys","https://sws.geonames.org/11231765/"
"Staniūnų Miškas","https://sws.geonames.org/11231766/"
"Šonas","https://sws.geonames.org/11231768/"
"Marnakėlė","https://sws.geonames.org/11231769/"
"Liūgas","https://sws.geonames.org/11231770/"
"Marnaka","https://sws.geonames.org/11231771/"
"Bražiukas","https://sws.geonames.org/11231772/"
"Gaidžiupis","https://sws.geonames.org/11231773/"
"Vigalis","https://sws.geonames.org/11231774/"
"Žulna","https://sws.geonames.org/11231775/"
"Kliuokmaniškis","https://sws.geonames.org/11231776/"
"Mitkai","https://sws.geonames.org/11231777/"
"Sekluma Akmenė","https://sws.geonames.org/9801929/"
"Sekluma Ežia","https://sws.geonames.org/9801930/"
"Amber Palace","https://sws.geonames.org/10100176/"
"Mitupis","https://sws.geonames.org/10131669/"
"Girupis","https://sws.geonames.org/10275545/"
"Šaka","https://sws.geonames.org/10275546/"
"Barauka","https://sws.geonames.org/10825529/"
"Jotkonių Miškas","https://sws.geonames.org/10922488/"
"Miškas Žvėgliškis","https://sws.geonames.org/10922489/"
"Raugai","https://sws.geonames.org/10922490/"
"Paįvodys","https://sws.geonames.org/10922491/"
"Vazaja","https://sws.geonames.org/10922492/"
"Šeduikių Upelis","https://sws.geonames.org/10922493/"
"Jara","https://sws.geonames.org/10922494/"
"Uolinta","https://sws.geonames.org/10924841/"
"Šventoji","https://sws.geonames.org/10924842/"
"Pamaleišys","https://sws.geonames.org/10924843/"
"Narantis","https://sws.geonames.org/10924844/"
"Kodžiupis","https://sws.geonames.org/10924845/"
"Rėkiškio Miškas","https://sws.geonames.org/10924846/"
"Urvena","https://sws.geonames.org/10924847/"
"Miškas Pasamraistis","https://sws.geonames.org/10929531/"
"Aleka","https://sws.geonames.org/10929532/"
"Uršulis","https://sws.geonames.org/10929533/"
"Girelė","https://sws.geonames.org/10929535/"
"Miškas Pajuodraistis","https://sws.geonames.org/10929536/"
"Versmynas","https://sws.geonames.org/10929537/"
"Makiūgaliai","https://sws.geonames.org/10929538/"
"Žilabalės Miškas","https://sws.geonames.org/10949416/"
"Asdrė","https://sws.geonames.org/10994021/"
"Galinė","https://sws.geonames.org/10994075/"
"Kulinė","https://sws.geonames.org/10994076/"
"Mažoji Kena","https://sws.geonames.org/10994077/"
"Asiūklynė","https://sws.geonames.org/11023231/"
"Rudupis","https://sws.geonames.org/11023232/"
"Lieknelė","https://sws.geonames.org/11023233/"
"Varneliškiai","https://sws.geonames.org/11023234/"
"Pabitis","https://sws.geonames.org/11024921/"
"Pelyša","https://sws.geonames.org/11025116/"
"Armukšna","https://sws.geonames.org/11027074/"
"Sikia","https://sws.geonames.org/11027075/"
"Runa","https://sws.geonames.org/11027076/"
"Latekšna","https://sws.geonames.org/11027077/"
"Zizdra","https://sws.geonames.org/11027078/"
"Nerupis","https://sws.geonames.org/11027079/"
"Didieji Upiai","https://sws.geonames.org/11027080/"
"Loba","https://sws.geonames.org/11027081/"
"Pakeršiai","https://sws.geonames.org/11027082/"
"Šventelė","https://sws.geonames.org/11027083/"
"Šešuolių Giria","https://sws.geonames.org/11028121/"
"Kazareska","https://sws.geonames.org/11028122/"
"Pusnė","https://sws.geonames.org/11028123/"
"Nabutiškė","https://sws.geonames.org/11028124/"
"Balkūnai","https://sws.geonames.org/11060851/"
"Airupė","https://sws.geonames.org/11060852/"
"Juodė II","https://sws.geonames.org/11060853/"
"Ringė","https://sws.geonames.org/11060854/"
"Naujoji","https://sws.geonames.org/11063721/"
"Burbiškės","https://sws.geonames.org/11063722/"
"Pamonaičiai","https://sws.geonames.org/11063723/"
"Užukampis","https://sws.geonames.org/11063724/"
"Platiniškės","https://sws.geonames.org/11063725/"
"Bradas","https://sws.geonames.org/11063726/"
"Krioklys","https://sws.geonames.org/11139903/"
"Prabalda","https://sws.geonames.org/11139904/"
"Vičių Miškas","https://sws.geonames.org/11139905/"
"Vinkšnupys","https://sws.geonames.org/11174198/"
"Varnupė","https://sws.geonames.org/11174213/"
"Duburys","https://sws.geonames.org/11175051/"
"Žiedupė","https://sws.geonames.org/11175052/"
"Juodžių Miškas","https://sws.geonames.org/11175054/"
"Musė","https://sws.geonames.org/11222069/"
"Kijučių Miškas","https://sws.geonames.org/11222086/"
